interaction_id,user_id,place_id,interaction_type,timestamp,created_at
2436,84,447,click,2026-01-18 08:58:14.220639,2026-02-10 08:58:14.220639
2437,84,419,click,2026-01-17 08:58:14.228616,2026-02-10 08:58:14.228616
2438,84,232,preview_viewed,2026-01-22 08:58:14.239590,2026-02-10 08:58:14.239590
2439,84,442,click,2026-02-06 08:58:14.242580,2026-02-10 08:58:14.242580
2440,84,128,save,2026-01-11 08:58:14.251557,2026-02-10 08:58:14.251557
2441,84,469,save,2026-01-07 08:58:14.259535,2026-02-10 08:58:14.259535
2442,84,510,search,2026-01-01 08:58:14.267563,2026-02-10 08:58:14.267563
2443,84,252,click,2026-01-13 08:58:14.271501,2026-02-10 08:58:14.271501
2444,85,442,click,2026-01-20 08:58:14.274496,2026-02-10 08:58:14.274496
2445,85,248,skip,2026-02-01 08:58:14.279482,2026-02-10 08:58:14.279482
2446,85,503,route_requested,2025-10-04 08:58:14.284469,2026-02-10 08:58:14.284469
2447,85,122,search,2026-02-10 08:58:14.286462,2026-02-10 08:58:14.286462
2448,85,209,click,2026-01-23 08:58:14.290450,2026-02-10 08:58:14.290450
2449,85,291,skip,2026-01-26 08:58:14.292444,2026-02-10 08:58:14.293457
2450,85,379,click,2025-12-29 08:58:14.297433,2026-02-10 08:58:14.297433
2451,85,208,click,2026-01-29 08:58:14.302460,2026-02-10 08:58:14.302460
2452,85,147,search,2026-01-06 08:58:14.305411,2026-02-10 08:58:14.305411
2453,85,620,search,2026-02-01 08:58:14.313404,2026-02-10 08:58:14.313404
2454,85,473,search,2025-11-28 08:58:14.316383,2026-02-10 08:58:14.316383
2455,85,61,preview_viewed,2026-01-18 08:58:14.318377,2026-02-10 08:58:14.318377
2456,85,122,click,2026-01-28 08:58:14.323363,2026-02-10 08:58:14.323363
2457,85,48,preview_viewed,2026-02-01 08:58:14.327725,2026-02-10 08:58:14.327725
2458,85,543,click,2026-01-24 08:58:14.330345,2026-02-10 08:58:14.330345
2459,85,4,click,2026-01-21 08:58:14.334333,2026-02-10 08:58:14.334333
2460,85,21,preview_viewed,2025-12-19 08:58:14.343351,2026-02-10 08:58:14.343351
2461,85,97,click,2026-02-05 08:58:14.346302,2026-02-10 08:58:14.346302
2462,85,324,click,2025-12-22 08:58:14.349294,2026-02-10 08:58:14.349294
2463,85,21,preview_viewed,2025-12-06 08:58:14.356274,2026-02-10 08:58:14.356274
2464,85,251,click,2026-01-25 08:58:14.364254,2026-02-10 08:58:14.364254
2465,85,305,skip,2026-02-10 08:58:14.373229,2026-02-10 08:58:14.373229
2466,85,25,preview_viewed,2025-11-09 08:58:14.382206,2026-02-10 08:58:14.382206
2467,85,25,preview_viewed,2025-10-21 08:58:14.390187,2026-02-10 08:58:14.390187
2468,85,122,preview_viewed,2026-01-26 08:58:14.394173,2026-02-10 08:58:14.394173
2469,85,340,search,2026-02-07 08:58:14.403151,2026-02-10 08:58:14.403151
2470,86,464,skip,2026-02-08 08:58:14.406142,2026-02-10 08:58:14.406142
2471,86,25,click,2026-02-09 08:58:14.413125,2026-02-10 08:58:14.413125
2472,86,454,click,2026-01-14 08:58:14.420417,2026-02-10 08:58:14.420417
2473,86,309,route_requested,2025-12-28 08:58:14.428396,2026-02-10 08:58:14.428396
2474,86,550,preview_viewed,2026-01-11 08:58:14.432638,2026-02-10 08:58:14.432638
2475,86,102,click,2026-01-23 08:58:14.440366,2026-02-10 08:58:14.440366
2476,86,362,search,2025-12-14 08:58:14.446349,2026-02-10 08:58:14.446349
2477,86,610,click,2026-01-18 08:58:14.451478,2026-02-10 08:58:14.451478
2478,86,340,preview_viewed,2026-01-28 08:58:14.458316,2026-02-10 08:58:14.458316
2479,86,275,click,2026-01-31 08:58:14.460313,2026-02-10 08:58:14.460313
2480,86,360,preview_viewed,2025-12-18 08:58:14.467451,2026-02-10 08:58:14.467451
2481,86,594,preview_viewed,2025-12-27 08:58:14.480258,2026-02-10 08:58:14.480258
2482,86,182,preview_viewed,2026-01-07 08:58:14.485245,2026-02-10 08:58:14.485245
2483,86,528,search,2026-01-18 08:58:14.488238,2026-02-10 08:58:14.488238
2484,86,148,search,2026-01-29 08:58:14.492228,2026-02-10 08:58:14.492228
2485,86,228,click,2025-12-05 08:58:14.495220,2026-02-10 08:58:14.495220
2486,86,360,click,2026-02-05 08:58:14.504195,2026-02-10 08:58:14.504195
2487,86,563,click,2026-01-31 08:58:14.509226,2026-02-10 08:58:14.509226
2488,86,227,click,2026-02-07 08:58:14.516193,2026-02-10 08:58:14.516193
2489,86,387,preview_viewed,2026-01-06 08:58:14.520152,2026-02-10 08:58:14.520152
2490,87,298,preview_viewed,2026-01-13 08:58:14.524140,2026-02-10 08:58:14.524140
2491,87,200,skip,2026-01-20 08:58:14.527133,2026-02-10 08:58:14.527133
2492,87,244,click,2026-01-28 08:58:14.530128,2026-02-10 08:58:14.530128
2493,87,503,skip,2025-11-09 08:58:14.533116,2026-02-10 08:58:14.533116
2494,87,342,search,2026-01-12 08:58:14.541096,2026-02-10 08:58:14.541096
2495,87,3,preview_viewed,2026-01-02 08:58:14.545123,2026-02-10 08:58:14.545123
2496,87,569,click,2025-12-30 08:58:14.550113,2026-02-10 08:58:14.550113
2497,87,309,click,2026-01-29 08:58:14.559058,2026-02-10 08:58:14.559058
2498,87,454,click,2026-02-05 08:58:14.567027,2026-02-10 08:58:14.567027
2499,87,236,save,2026-01-09 08:58:14.571016,2026-02-10 08:58:14.571016
2500,87,587,click,2026-02-03 08:58:14.576001,2026-02-10 08:58:14.576001
2501,87,290,search,2026-01-11 08:58:14.579992,2026-02-10 08:58:14.579992
2502,87,360,click,2026-01-15 08:58:14.586976,2026-02-10 08:58:14.586976
2503,87,403,click,2026-01-23 08:58:14.590966,2026-02-10 08:58:14.590966
2504,87,21,click,2025-11-19 08:58:14.597957,2026-02-10 08:58:14.597957
2505,87,417,preview_viewed,2026-01-30 08:58:14.604923,2026-02-10 08:58:14.604923
2506,87,572,click,2025-12-19 08:58:14.608914,2026-02-10 08:58:14.608914
2507,87,208,preview_viewed,2025-12-27 08:58:14.610908,2026-02-10 08:58:14.610908
2508,87,25,click,2026-01-03 08:58:14.618887,2026-02-10 08:58:14.618887
2509,87,499,preview_viewed,2026-02-02 08:58:14.621892,2026-02-10 08:58:14.621892
2510,87,529,preview_viewed,2026-02-09 08:58:14.624872,2026-02-10 08:58:14.624872
2511,87,305,search,2026-01-21 08:58:14.635842,2026-02-10 08:58:14.635842
2512,87,227,save,2026-01-11 08:58:14.643821,2026-02-10 08:58:14.643859
2513,87,50,preview_viewed,2026-01-28 08:58:14.648806,2026-02-10 08:58:14.648806
2514,87,21,click,2026-01-02 08:58:14.654791,2026-02-10 08:58:14.654791
2515,88,288,click,2025-08-27 08:58:14.661807,2026-02-10 08:58:14.661807
2516,88,426,click,2026-01-15 08:58:14.669751,2026-02-10 08:58:14.669751
2517,88,571,click,2026-01-12 08:58:14.677730,2026-02-10 08:58:14.677730
2518,88,87,search,2026-02-08 08:58:14.686171,2026-02-10 08:58:14.686171
2519,88,109,click,2026-01-09 08:58:14.689700,2026-02-10 08:58:14.689700
2520,88,571,click,2026-01-03 08:58:14.697679,2026-02-10 08:58:14.697679
2521,88,603,click,2026-01-07 08:58:14.713633,2026-02-10 08:58:14.713633
2522,88,288,click,2025-12-17 08:58:14.721026,2026-02-10 08:58:14.721026
2523,88,320,preview_viewed,2026-01-31 08:58:14.724604,2026-02-10 08:58:14.724604
2524,88,492,preview_viewed,2025-12-26 08:58:14.733582,2026-02-10 08:58:14.733582
2525,88,55,preview_viewed,2026-01-21 08:58:14.741559,2026-02-10 08:58:14.741559
2526,88,121,click,2026-02-08 08:58:14.750643,2026-02-10 08:58:14.750643
2527,88,572,click,2025-11-29 08:58:14.753529,2026-02-10 08:58:14.753529
2528,88,95,route_requested,2026-02-07 08:58:14.761504,2026-02-10 08:58:14.761504
2529,88,304,preview_viewed,2026-01-24 08:58:14.769485,2026-02-10 08:58:14.769485
2530,88,567,click,2026-01-15 08:58:14.773487,2026-02-10 08:58:14.773487
2531,88,419,preview_viewed,2026-02-06 08:58:14.781454,2026-02-10 08:58:14.781454
2532,88,493,preview_viewed,2026-02-08 08:58:14.789430,2026-02-10 08:58:14.789430
2533,88,443,click,2025-12-31 08:58:14.797409,2026-02-10 08:58:14.797409
2534,88,43,click,2026-01-05 08:58:14.806391,2026-02-10 08:58:14.806391
2535,88,492,search,2026-01-30 08:58:14.815362,2026-02-10 08:58:14.815362
2536,88,510,click,2026-01-26 08:58:14.823344,2026-02-10 08:58:14.823344
2537,88,128,route_requested,2026-02-02 08:58:14.831323,2026-02-10 08:58:14.831323
2538,88,571,preview_viewed,2025-12-18 08:58:14.841294,2026-02-10 08:58:14.841294
2539,88,498,preview_viewed,2025-11-22 08:58:14.849277,2026-02-10 08:58:14.849277
2540,88,93,route_requested,2026-01-23 08:58:14.858517,2026-02-10 08:58:14.858517
2541,88,537,skip,2026-01-18 08:58:14.866227,2026-02-10 08:58:14.866227
2542,88,571,route_requested,2026-02-09 08:58:14.880188,2026-02-10 08:58:14.880188
2543,88,96,search,2025-12-22 08:58:14.888168,2026-02-10 08:58:14.888168
2544,88,4,click,2026-01-09 08:58:14.891158,2026-02-10 08:58:14.891158
2545,88,304,preview_viewed,2026-01-23 08:58:14.899137,2026-02-10 08:58:14.899137
2546,89,190,click,2026-02-05 08:58:14.908115,2026-02-10 08:58:14.908115
2547,89,510,search,2026-01-16 08:58:14.915095,2026-02-10 08:58:14.915095
2548,89,41,route_requested,2025-12-27 08:58:14.918453,2026-02-10 08:58:14.918453
2549,89,611,click,2025-12-25 08:58:14.925873,2026-02-10 08:58:14.925873
2550,89,423,skip,2026-01-31 08:58:14.928870,2026-02-10 08:58:14.928870
2551,89,53,search,2026-01-28 08:58:14.934174,2026-02-10 08:58:14.934174
2552,89,78,search,2026-02-05 08:58:14.936169,2026-02-10 08:58:14.936169
2553,89,339,route_requested,2025-12-23 08:58:14.954947,2026-02-10 08:58:14.954947
2554,89,248,click,2025-12-20 08:58:14.959935,2026-02-10 08:58:14.959935
2555,89,96,search,2025-11-27 08:58:14.967913,2026-02-10 08:58:14.967913
2556,89,168,search,2026-02-08 08:58:14.975893,2026-02-10 08:58:14.975893
2557,89,122,click,2026-02-03 08:58:14.979880,2026-02-10 08:58:14.979880
2558,89,93,route_requested,2026-01-24 08:58:14.986884,2026-02-10 08:58:14.986884
2559,89,84,search,2026-01-12 08:58:14.991852,2026-02-10 08:58:14.991852
2560,89,168,preview_viewed,2026-01-18 08:58:14.999832,2026-02-10 08:58:14.999832
2561,89,419,click,2026-02-10 08:58:15.008807,2026-02-10 08:58:15.008807
2562,89,611,click,2026-01-15 08:58:15.033735,2026-02-10 08:58:15.033735
2563,89,383,preview_viewed,2025-12-31 08:58:15.037726,2026-02-10 08:58:15.037726
2564,89,229,click,2025-12-17 08:58:15.045716,2026-02-10 08:58:15.045716
2565,89,469,click,2025-11-15 08:58:15.052704,2026-02-10 08:58:15.052704
2566,89,440,preview_viewed,2025-12-21 08:58:15.061661,2026-02-10 08:58:15.061661
2567,90,113,preview_viewed,2026-01-29 08:58:15.065651,2026-02-10 08:58:15.065651
2568,90,236,click,2025-12-18 08:58:15.069641,2026-02-10 08:58:15.069641
2569,90,547,preview_viewed,2025-12-19 08:58:15.074627,2026-02-10 08:58:15.074627
2570,90,569,route_requested,2026-01-28 08:58:15.078616,2026-02-10 08:58:15.078616
2571,90,569,preview_viewed,2026-01-31 08:58:15.083603,2026-02-10 08:58:15.083603
2572,90,193,click,2026-01-24 08:58:15.087592,2026-02-10 08:58:15.087592
2573,90,78,click,2026-01-03 08:58:15.095570,2026-02-10 08:58:15.095570
2574,90,473,search,2025-12-22 08:58:15.098562,2026-02-10 08:58:15.098562
2575,90,18,click,2025-07-30 08:58:15.103548,2026-02-10 08:58:15.103548
2576,90,533,route_requested,2026-02-09 08:58:15.108064,2026-02-10 08:58:15.108064
2577,90,105,click,2026-02-07 08:58:15.113524,2026-02-10 08:58:15.113524
2578,90,437,preview_viewed,2025-11-02 08:58:15.117513,2026-02-10 08:58:15.117513
2579,90,236,preview_viewed,2026-02-03 08:58:15.121682,2026-02-10 08:58:15.121682
2580,90,78,search,2026-01-31 08:58:15.125542,2026-02-10 08:58:15.125542
2581,90,547,preview_viewed,2025-12-15 08:58:15.130478,2026-02-10 08:58:15.130478
2582,90,547,route_requested,2026-01-29 08:58:15.134468,2026-02-10 08:58:15.134468
2583,90,555,click,2026-02-01 08:58:15.139454,2026-02-10 08:58:15.139454
2584,90,464,click,2026-01-26 08:58:15.143443,2026-02-10 08:58:15.143443
2585,90,500,preview_viewed,2025-12-26 08:58:15.148430,2026-02-10 08:58:15.148430
2586,90,388,click,2026-02-07 08:58:15.152418,2026-02-10 08:58:15.152418
2587,90,464,route_requested,2025-11-02 08:58:15.157406,2026-02-10 08:58:15.157406
2588,90,569,preview_viewed,2026-01-07 08:58:15.162393,2026-02-10 08:58:15.162393
2589,90,236,search,2026-01-21 08:58:15.167377,2026-02-10 08:58:15.167377
2590,90,547,click,2026-02-09 08:58:15.172412,2026-02-10 08:58:15.172412
2591,90,500,route_requested,2026-01-22 08:58:15.177351,2026-02-10 08:58:15.177351
2592,90,414,route_requested,2026-02-06 08:58:15.181340,2026-02-10 08:58:15.181340
2593,90,555,preview_viewed,2026-01-27 08:58:15.187335,2026-02-10 08:58:15.187335
2594,90,67,preview_viewed,2026-01-29 08:58:15.191314,2026-02-10 08:58:15.191314
2595,90,145,preview_viewed,2025-12-15 08:58:15.196305,2026-02-10 08:58:15.196305
2596,90,547,click,2026-02-08 08:58:15.200291,2026-02-10 08:58:15.200291
2597,90,555,preview_viewed,2026-02-02 08:58:15.205278,2026-02-10 08:58:15.205278
2598,90,568,preview_viewed,2026-01-20 08:58:15.208268,2026-02-10 08:58:15.208268
2599,90,464,preview_viewed,2026-02-05 08:58:15.212258,2026-02-10 08:58:15.212258
2600,90,78,preview_viewed,2026-01-16 08:58:15.216248,2026-02-10 08:58:15.216248
2601,90,169,click,2026-02-10 08:58:15.221234,2026-02-10 08:58:15.221234
2602,90,136,click,2026-01-18 08:58:15.226221,2026-02-10 08:58:15.226221
2603,91,190,click,2026-01-15 08:58:15.234201,2026-02-10 08:58:15.234201
2604,91,510,click,2026-01-19 08:58:15.242179,2026-02-10 08:58:15.242179
2605,91,93,save,2026-01-17 08:58:15.250158,2026-02-10 08:58:15.250158
2606,91,464,click,2026-02-07 08:58:15.253149,2026-02-10 08:58:15.253149
2607,91,37,search,2026-01-02 08:58:15.257142,2026-02-10 08:58:15.257142
2608,91,190,click,2025-12-30 08:58:15.265120,2026-02-10 08:58:15.265120
2609,91,379,click,2026-02-02 08:58:15.269112,2026-02-10 08:58:15.269112
2610,91,74,preview_viewed,2025-12-15 08:58:15.272097,2026-02-10 08:58:15.272097
2611,91,232,click,2026-02-05 08:58:15.280078,2026-02-10 08:58:15.280078
2612,91,93,skip,2026-02-07 08:58:15.287060,2026-02-10 08:58:15.287060
2613,91,147,search,2026-01-18 08:58:15.302017,2026-02-10 08:58:15.302017
2614,91,53,click,2026-01-31 08:58:15.305010,2026-02-10 08:58:15.305010
2615,91,147,click,2026-01-26 08:58:15.312988,2026-02-10 08:58:15.312988
2616,91,142,route_requested,2026-02-08 08:58:15.315980,2026-02-10 08:58:15.315980
2617,91,510,click,2025-12-02 08:58:15.325005,2026-02-10 08:58:15.325005
2618,91,601,click,2026-01-25 08:58:15.331937,2026-02-10 08:58:15.331937
2619,91,159,click,2025-12-21 08:58:15.344906,2026-02-10 08:58:15.344906
2620,91,222,search,2026-01-25 08:58:15.349914,2026-02-10 08:58:15.349914
2621,91,510,route_requested,2026-01-31 08:58:15.357872,2026-02-10 08:58:15.357872
2622,91,112,click,2025-12-27 08:58:15.361860,2026-02-10 08:58:15.361860
2623,91,552,click,2026-01-24 08:58:15.369837,2026-02-10 08:58:15.369837
2624,91,252,route_requested,2026-01-14 08:58:15.373829,2026-02-10 08:58:15.373829
2625,91,213,click,2026-01-27 08:58:15.378818,2026-02-10 08:58:15.378818
2626,91,495,route_requested,2026-01-27 08:58:15.387792,2026-02-10 08:58:15.387792
2627,91,601,route_requested,2026-02-09 08:58:15.395771,2026-02-10 08:58:15.395771
2628,91,53,preview_viewed,2026-01-17 08:58:15.399758,2026-02-10 08:58:15.399758
2629,91,374,search,2026-01-10 08:58:15.403748,2026-02-10 08:58:15.403748
2630,91,232,save,2026-01-01 08:58:15.414716,2026-02-10 08:58:15.414716
2631,91,285,preview_viewed,2026-02-07 08:58:15.418707,2026-02-10 08:58:15.418707
2632,91,469,search,2025-11-23 08:58:15.427684,2026-02-10 08:58:15.427684
2633,91,263,preview_viewed,2025-12-30 08:58:15.432669,2026-02-10 08:58:15.432669
2634,91,503,search,2025-11-29 08:58:15.436660,2026-02-10 08:58:15.436660
2635,91,129,preview_viewed,2026-02-04 08:58:15.440648,2026-02-10 08:58:15.440648
2636,92,372,preview_viewed,2025-12-30 08:58:15.458149,2026-02-10 08:58:15.458149
2637,92,182,preview_viewed,2025-12-14 08:58:15.462323,2026-02-10 08:58:15.462323
2638,92,287,click,2025-12-17 08:58:15.470270,2026-02-10 08:58:15.470270
2639,92,547,click,2026-01-12 08:58:15.473325,2026-02-10 08:58:15.473325
2640,92,280,click,2026-02-06 08:58:15.476254,2026-02-10 08:58:15.476254
2641,92,372,click,2025-12-20 08:58:15.483234,2026-02-10 08:58:15.483234
2642,92,611,click,2026-01-29 08:58:15.496202,2026-02-10 08:58:15.496202
2643,92,339,preview_viewed,2026-02-08 08:58:15.504179,2026-02-10 08:58:15.504179
2644,92,293,click,2026-01-31 08:58:15.512212,2026-02-10 08:58:15.512212
2645,92,324,preview_viewed,2026-01-05 08:58:15.517145,2026-02-10 08:58:15.517145
2646,92,198,click,2026-01-27 08:58:15.525123,2026-02-10 08:58:15.525123
2647,92,281,search,2025-12-31 08:58:15.533103,2026-02-10 08:58:15.533103
2648,92,546,preview_viewed,2026-01-26 08:58:15.538088,2026-02-10 08:58:15.538088
2649,92,293,preview_viewed,2025-12-06 08:58:15.546067,2026-02-10 08:58:15.546067
2650,92,48,preview_viewed,2025-11-30 08:58:15.549059,2026-02-10 08:58:15.549059
2651,92,564,search,2025-12-20 08:58:15.557039,2026-02-10 08:58:15.557039
2652,92,287,preview_viewed,2026-01-08 08:58:15.564019,2026-02-10 08:58:15.564019
2653,92,78,search,2026-01-15 08:58:15.568481,2026-02-10 08:58:15.568481
2654,92,229,route_requested,2026-02-10 08:58:15.575989,2026-02-10 08:58:15.575989
2655,92,41,click,2026-01-10 08:58:15.578981,2026-02-10 08:58:15.578981
2656,92,219,search,2025-11-08 08:58:15.581972,2026-02-10 08:58:15.581972
2657,92,279,click,2026-01-13 08:58:15.584984,2026-02-10 08:58:15.584984
2658,92,135,click,2025-12-25 08:58:15.592942,2026-02-10 08:58:15.592942
2659,92,52,search,2026-01-02 08:58:15.599924,2026-02-10 08:58:15.599924
2660,92,263,click,2026-01-10 08:58:15.603916,2026-02-10 08:58:15.603916
2661,92,372,click,2026-02-08 08:58:15.611891,2026-02-10 08:58:15.611891
2662,92,399,click,2026-01-13 08:58:15.620869,2026-02-10 08:58:15.620869
2663,92,485,route_requested,2025-10-15 08:58:15.622863,2026-02-10 08:58:15.622863
2664,92,78,preview_viewed,2025-12-16 08:58:15.627850,2026-02-10 08:58:15.627850
2665,92,546,search,2026-01-30 08:58:15.632836,2026-02-10 08:58:15.632836
2666,92,52,preview_viewed,2026-01-27 08:58:15.640814,2026-02-10 08:58:15.640814
2667,92,254,skip,2026-01-30 08:58:15.648818,2026-02-10 08:58:15.648818
2668,92,80,preview_viewed,2026-01-11 08:58:15.656772,2026-02-10 08:58:15.656772
2669,92,531,preview_viewed,2025-11-16 08:58:15.661795,2026-02-10 08:58:15.661795
2670,92,386,route_requested,2025-11-22 08:58:15.670735,2026-02-10 08:58:15.670735
2671,92,198,preview_viewed,2026-02-01 08:58:15.678713,2026-02-10 08:58:15.678713
2672,93,283,click,2025-12-31 08:58:15.688687,2026-02-10 08:58:15.688687
2673,93,549,click,2026-01-23 08:58:15.690682,2026-02-10 08:58:15.690682
2674,93,498,click,2026-01-09 08:58:15.698661,2026-02-10 08:58:15.698661
2675,93,617,search,2026-01-20 08:58:15.707637,2026-02-10 08:58:15.707637
2676,93,199,preview_viewed,2025-12-20 08:58:15.710626,2026-02-10 08:58:15.710626
2677,93,437,route_requested,2025-12-12 08:58:15.713621,2026-02-10 08:58:15.713621
2678,93,299,save,2026-01-13 08:58:15.716612,2026-02-10 08:58:15.716612
2679,93,517,click,2026-01-15 08:58:15.720601,2026-02-10 08:58:15.720601
2680,93,486,click,2025-12-23 08:58:15.728592,2026-02-10 08:58:15.728592
2681,93,155,click,2026-01-26 08:58:15.733566,2026-02-10 08:58:15.733566
2682,93,142,preview_viewed,2026-02-06 08:58:15.735561,2026-02-10 08:58:15.735561
2683,93,570,save,2026-01-18 08:58:15.739551,2026-02-10 08:58:15.739551
2684,93,379,search,2026-01-12 08:58:15.742541,2026-02-10 08:58:15.742541
2685,93,276,preview_viewed,2026-01-13 08:58:15.762491,2026-02-10 08:58:15.762491
2686,93,472,route_requested,2026-01-19 08:58:15.765527,2026-02-10 08:58:15.765527
2687,93,562,click,2026-01-20 08:58:15.768474,2026-02-10 08:58:15.768474
2688,93,105,route_requested,2026-01-27 08:58:15.771515,2026-02-10 08:58:15.771515
2689,93,544,route_requested,2026-02-04 08:58:15.773462,2026-02-10 08:58:15.773462
2690,93,160,click,2026-01-25 08:58:15.777449,2026-02-10 08:58:15.777449
2691,93,499,preview_viewed,2026-01-13 08:58:15.780447,2026-02-10 08:58:15.780447
2692,93,210,save,2026-02-04 08:58:15.784433,2026-02-10 08:58:15.784433
2693,93,294,click,2026-01-08 08:58:15.788604,2026-02-10 08:58:15.788604
2694,93,164,search,2026-01-26 08:58:15.796416,2026-02-10 08:58:15.796416
2695,93,571,search,2026-02-03 08:58:15.804379,2026-02-10 08:58:15.804379
2696,94,336,click,2026-01-20 08:58:15.808367,2026-02-10 08:58:15.809367
2697,94,527,preview_viewed,2025-11-17 08:58:15.812359,2026-02-10 08:58:15.813358
2698,94,527,click,2026-02-06 08:58:15.817391,2026-02-10 08:58:15.817391
2699,94,245,save,2026-01-13 08:58:15.822329,2026-02-10 08:58:15.822329
2700,94,51,search,2026-02-03 08:58:15.827318,2026-02-10 08:58:15.827318
2701,94,42,click,2025-12-15 08:58:15.830309,2026-02-10 08:58:15.830309
2702,94,142,search,2026-01-13 08:58:15.835346,2026-02-10 08:58:15.835346
2703,94,193,preview_viewed,2025-10-10 08:58:15.839284,2026-02-10 08:58:15.839284
2704,94,531,click,2026-01-17 08:58:15.843271,2026-02-10 08:58:15.843271
2705,94,621,click,2026-01-10 08:58:15.847319,2026-02-10 08:58:15.847319
2706,94,207,click,2026-02-09 08:58:15.851764,2026-02-10 08:58:15.851764
2707,94,403,preview_viewed,2026-02-06 08:58:15.856269,2026-02-10 08:58:15.856269
2708,94,51,click,2025-12-25 08:58:15.861227,2026-02-10 08:58:15.861227
2709,94,3,route_requested,2026-01-20 08:58:15.864220,2026-02-10 08:58:15.864220
2710,94,505,route_requested,2026-01-20 08:58:15.868209,2026-02-10 08:58:15.868209
2711,94,26,preview_viewed,2025-12-15 08:58:15.873222,2026-02-10 08:58:15.873222
2712,94,159,skip,2026-01-03 08:58:15.877183,2026-02-10 08:58:15.877183
2713,94,193,route_requested,2025-11-22 08:58:15.882167,2026-02-10 08:58:15.882167
2714,94,546,route_requested,2026-01-22 08:58:15.886159,2026-02-10 08:58:15.886159
2715,94,249,route_requested,2026-01-06 08:58:15.889152,2026-02-10 08:58:15.889152
2716,94,336,preview_viewed,2025-12-30 08:58:15.894137,2026-02-10 08:58:15.894137
2717,94,449,click,2026-01-10 08:58:15.897130,2026-02-10 08:58:15.897130
2718,94,464,preview_viewed,2026-01-29 08:58:15.901117,2026-02-10 08:58:15.901117
2719,94,621,preview_viewed,2026-02-01 08:58:15.907104,2026-02-10 08:58:15.907104
2720,94,370,click,2025-12-21 08:58:15.912092,2026-02-10 08:58:15.912092
2721,94,86,click,2026-01-29 08:58:15.916077,2026-02-10 08:58:15.916077
2722,94,549,click,2026-01-24 08:58:15.923101,2026-02-10 08:58:15.923101
2723,94,357,click,2026-01-24 08:58:15.925054,2026-02-10 08:58:15.925054
2724,94,398,preview_viewed,2025-12-30 08:58:15.934030,2026-02-10 08:58:15.934030
2725,94,122,search,2026-01-17 08:58:15.937183,2026-02-10 08:58:15.937183
2726,95,207,preview_viewed,2026-02-03 08:58:15.941011,2026-02-10 08:58:15.941011
2727,95,157,click,2026-01-09 08:58:15.945000,2026-02-10 08:58:15.945000
2728,95,66,click,2026-02-02 08:58:15.947995,2026-02-10 08:58:15.947995
2729,95,244,preview_viewed,2026-02-08 08:58:15.951984,2026-02-10 08:58:15.951984
2730,95,231,preview_viewed,2025-11-26 08:58:15.955970,2026-02-10 08:58:15.955970
2731,95,324,search,2026-02-08 08:58:15.959961,2026-02-10 08:58:15.959961
2732,95,200,click,2026-01-30 08:58:15.963951,2026-02-10 08:58:15.963951
2733,95,385,click,2026-01-23 08:58:15.966954,2026-02-10 08:58:15.966954
2734,95,251,preview_viewed,2025-12-31 08:58:15.976445,2026-02-10 08:58:15.976445
2735,95,464,search,2025-11-29 08:58:15.979950,2026-02-10 08:58:15.979950
2736,95,187,preview_viewed,2025-12-08 08:58:15.982941,2026-02-10 08:58:15.982941
2737,95,340,click,2026-01-28 08:58:15.990033,2026-02-10 08:58:15.990033
2738,95,531,click,2026-02-08 08:58:15.995024,2026-02-10 08:58:15.995024
2739,95,219,click,2026-02-05 08:58:15.997020,2026-02-10 08:58:15.997020
2740,95,324,search,2026-02-07 08:58:16.002007,2026-02-10 08:58:16.002007
2741,95,207,preview_viewed,2026-02-01 08:58:16.004000,2026-02-10 08:58:16.004000
2742,95,561,route_requested,2026-02-06 08:58:16.006993,2026-02-10 08:58:16.006993
2743,95,481,click,2026-01-23 08:58:16.014970,2026-02-10 08:58:16.014970
2744,95,193,click,2025-12-31 08:58:16.019969,2026-02-10 08:58:16.019969
2745,95,616,click,2025-12-16 08:58:16.022951,2026-02-10 08:58:16.022951
2746,95,251,preview_viewed,2026-01-30 08:58:16.030928,2026-02-10 08:58:16.030928
2747,95,362,search,2026-01-24 08:58:16.037991,2026-02-10 08:58:16.037991
2748,95,387,preview_viewed,2026-01-21 08:58:16.041900,2026-02-10 08:58:16.041900
2749,95,336,click,2025-11-26 08:58:16.046887,2026-02-10 08:58:16.046887
2750,95,464,search,2025-12-28 08:58:16.051873,2026-02-10 08:58:16.051873
2751,95,25,preview_viewed,2026-01-17 08:58:16.060851,2026-02-10 08:58:16.060851
2752,95,546,search,2026-01-22 08:58:16.064838,2026-02-10 08:58:16.064838
2753,96,464,click,2026-02-03 08:58:16.067829,2026-02-10 08:58:16.067829
2754,96,543,preview_viewed,2025-12-19 08:58:16.070824,2026-02-10 08:58:16.070824
2755,96,620,click,2026-01-14 08:58:16.078805,2026-02-10 08:58:16.078805
2756,96,342,click,2025-12-25 08:58:16.086780,2026-02-10 08:58:16.086780
2757,96,362,search,2026-01-16 08:58:16.094758,2026-02-10 08:58:16.094758
2758,96,414,route_requested,2026-02-07 08:58:16.097750,2026-02-10 08:58:16.097750
2759,96,417,search,2026-02-05 08:58:16.105730,2026-02-10 08:58:16.105730
2760,96,563,click,2025-12-29 08:58:16.109764,2026-02-10 08:58:16.109764
2761,96,374,skip,2026-02-07 08:58:16.112710,2026-02-10 08:58:16.112710
2762,96,417,click,2026-02-09 08:58:16.120689,2026-02-10 08:58:16.120689
